file_a,file_b,level_a,level_b,same_level,dhash_distance,ahash_distance,lowres_correlation,combined_distance,same_sha256,width_a,height_a,width_b,height_b,review_priority
patient_image_000043_7dfff7e3.jpg,patient_image_000273_1ae96b1a.jpg,1,2,False,5,8,0.876069,13,False,2976,1536,2976,1536,low
patient_image_000133_8269774b.jpg,patient_image_000200_c9ae0753.jpg,3,3,True,5,2,0.876033,7,False,2976,1536,2976,1536,low
patient_image_000084_e135816e.jpg,patient_image_000209_8863e974.jpg,2,2,True,6,4,0.875932,10,False,2976,1536,2976,1536,low
patient_image_000125_179d73b8.jpg,patient_image_000186_7c3fbae5.jpg,2,1,False,6,7,0.875925,13,False,2976,1536,2976,1536,low
patient_image_000350_b70017ca.jpg,patient_image_000420_abc75010.jpg,2,2,True,5,7,0.875817,12,False,2976,1536,2976,1536,low
patient_image_000048_8f55577f.jpg,patient_image_000225_f73fd9c3.jpg,2,2,True,6,9,0.875135,15,False,2976,1536,2976,1536,low
patient_image_000270_b8e4c66b.jpg,patient_image_000331_e16f26da.jpg,2,2,True,6,11,0.874901,17,False,2976,1536,2976,1536,low
patient_image_000191_b8777160.jpg,patient_image_000323_b4b4b90e.jpg,3,2,False,3,4,0.874714,7,False,2775,1480,2775,1480,low
patient_image_000043_7dfff7e3.jpg,patient_image_000187_3a99cef5.jpg,1,2,False,6,6,0.874582,12,False,2976,1536,2976,1536,low
patient_image_000200_c9ae0753.jpg,patient_image_000236_7889c27a.jpg,3,2,False,6,3,0.874056,9,False,2976,1536,2976,1536,low
patient_image_000326_c8a8772c.jpg,patient_image_000498_e5c9b07d.jpg,3,2,False,6,6,0.873679,12,False,2976,1536,2976,1536,low
patient_image_000277_b34d42a3.jpg,patient_image_000378_603f4d5f.jpg,2,2,True,6,3,0.873301,9,False,2976,1536,2976,1536,low
patient_image_000015_17fab6ee.jpg,patient_image_000065_f269e0d0.jpg,1,1,True,4,4,0.873121,8,False,2976,1536,2976,1536,low
patient_image_000236_7889c27a.jpg,patient_image_000456_9c8de752.jpg,2,2,True,6,2,0.872625,8,False,2976,1536,2976,1536,low
patient_image_000286_083cb465.jpg,patient_image_000417_1167174f.jpg,2,2,True,5,5,0.872239,10,False,2976,1536,2976,1536,low
patient_image_000585_bdca74e0.jpg,patient_image_000904_89d0531b.jpg,1,3,False,6,5,0.871997,11,False,2795,1316,2796,1316,low
patient_image_000124_33072be7.jpg,patient_image_000186_7c3fbae5.jpg,2,1,False,6,5,0.871990,11,False,2976,1536,2976,1536,low
patient_image_000064_5e3832ed.jpg,patient_image_000151_5b6399fb.jpg,1,2,False,6,8,0.871859,14,False,2976,1536,2976,1536,low
patient_image_000001_07f48740.jpg,patient_image_000100_759b168c.jpg,1,2,False,6,4,0.871421,10,False,2976,1536,2976,1536,low
patient_image_000582_492951ef.jpg,patient_image_000717_d2755dfc.jpg,1,2,False,5,5,0.871390,10,False,2795,1316,2790,1316,low
patient_image_000181_aea20064.jpg,patient_image_000502_3f2d3d1c.jpg,3,2,False,3,5,0.871092,8,False,2976,1536,2976,1536,low
patient_image_000148_f7015263.jpg,patient_image_000180_37c4646e.jpg,1,2,False,6,3,0.871014,9,False,2976,1536,2976,1536,low
patient_image_000096_9aff477c.jpg,patient_image_000124_33072be7.jpg,3,2,False,4,5,0.870857,9,False,2976,1536,2976,1536,low
patient_image_000013_306b0a74.jpg,patient_image_000094_7b1f8dd3.jpg,3,2,False,6,5,0.870562,11,False,2976,1536,2976,1536,low
patient_image_000197_82c160be.jpg,patient_image_000214_ea26e5ea.jpg,2,2,True,6,6,0.870551,12,False,2976,1536,2976,1536,low
patient_image_000664_63d67e36.jpg,patient_image_000778_ddc2800e.jpg,2,1,False,4,4,0.870304,8,False,2794,1316,2795,1316,low
patient_image_000130_ac295d3a.jpg,patient_image_000236_7889c27a.jpg,2,2,True,6,4,0.869859,10,False,2976,1536,2976,1536,low
patient_image_000348_a440ef40.jpg,patient_image_000362_37ddc399.jpg,3,3,True,5,6,0.869215,11,False,2795,1316,2795,1316,low
patient_image_000100_759b168c.jpg,patient_image_000216_cc3ec1c0.jpg,2,2,True,6,2,0.869035,8,False,2976,1536,2976,1536,low
patient_image_000181_aea20064.jpg,patient_image_000413_d10de40a.jpg,3,2,False,5,2,0.868981,7,False,2976,1536,2976,1536,low
patient_image_000352_2cb283b7.jpg,patient_image_000702_93e8265e.jpg,2,2,True,5,3,0.868495,8,False,2794,1316,2794,1316,low
patient_image_000019_23caeef3.jpg,patient_image_000186_7c3fbae5.jpg,3,1,False,6,5,0.868419,11,False,2976,1536,2976,1536,low
patient_image_000094_7b1f8dd3.jpg,patient_image_000194_fde52b01.jpg,2,1,False,6,4,0.868270,10,False,2976,1536,2976,1536,low
patient_image_000084_e135816e.jpg,patient_image_000417_1167174f.jpg,2,2,True,6,3,0.868044,9,False,2976,1536,2976,1536,low
patient_image_000065_f269e0d0.jpg,patient_image_000213_93d7e0f0.jpg,1,2,False,4,5,0.867617,9,False,2976,1536,2976,1536,low
patient_image_000006_4aa37c68.jpg,patient_image_000046_7bb08579.jpg,1,3,False,4,7,0.866626,11,False,2795,1316,2786,1316,low
patient_image_000582_492951ef.jpg,patient_image_000793_39966297.jpg,1,2,False,6,5,0.866549,11,False,2795,1316,2795,1316,low
patient_image_000058_0d2690d1.jpg,patient_image_000200_c9ae0753.jpg,2,3,False,5,9,0.866387,14,False,2976,1536,2976,1536,low
patient_image_000074_0c02a5f3.jpg,patient_image_000304_229e35a3.jpg,3,3,True,4,11,0.866376,15,False,2775,1480,2775,1480,low
patient_image_000347_94090e46.jpg,patient_image_000395_428e3307.jpg,2,2,True,6,5,0.866356,11,False,2785,1316,2795,1316,low
patient_image_000582_492951ef.jpg,patient_image_000995_44258a3c.jpg,1,2,False,4,6,0.865769,10,False,2795,1316,2796,1316,low
patient_image_000686_fd5f5f8e.jpg,patient_image_000717_d2755dfc.jpg,1,2,False,5,4,0.865685,9,False,2795,1316,2790,1316,low
patient_image_000367_348bf0ed.jpg,patient_image_000582_492951ef.jpg,2,1,False,6,6,0.865474,12,False,2794,1316,2795,1316,low
patient_image_000046_7bb08579.jpg,patient_image_000648_fc0e7a10.jpg,3,2,False,4,5,0.865394,9,False,2786,1316,2795,1316,low
patient_image_000169_5b675efb.jpg,patient_image_000174_d07c1ecc.jpg,1,2,False,6,5,0.865232,11,False,2976,1536,2976,1536,low
patient_image_000076_bfd1d96f.jpg,patient_image_000274_7e795166.jpg,1,2,False,5,3,0.863544,8,False,2786,1316,2786,1316,low
patient_image_000043_7dfff7e3.jpg,patient_image_000487_14e01941.jpg,1,2,False,5,10,0.863388,15,False,2976,1536,2976,1536,low
patient_image_000084_e135816e.jpg,patient_image_000456_9c8de752.jpg,2,2,True,5,5,0.863317,10,False,2976,1536,2976,1536,low
patient_image_000096_9aff477c.jpg,patient_image_000216_cc3ec1c0.jpg,3,2,False,5,5,0.863006,10,False,2976,1536,2976,1536,low
patient_image_000136_13ff14b0.jpg,patient_image_000253_a9b3e1fd.jpg,2,2,True,5,5,0.862611,10,False,2976,1536,2976,1536,low
patient_image_000186_7c3fbae5.jpg,patient_image_000287_f3effd41.jpg,1,3,False,6,7,0.862593,13,False,2976,1536,2976,1536,low
patient_image_000216_cc3ec1c0.jpg,patient_image_000378_603f4d5f.jpg,2,2,True,5,5,0.862091,10,False,2976,1536,2976,1536,low
patient_image_000246_944095f6.jpg,patient_image_000494_fe2e35fa.jpg,2,2,True,4,7,0.861743,11,False,2976,1536,2976,1536,low
patient_image_000113_8dc0b8b0.jpg,patient_image_000363_49d557bd.jpg,3,2,False,6,8,0.861422,14,False,2976,1536,2976,1536,low
patient_image_000089_cb76aaf2.jpg,patient_image_000502_3f2d3d1c.jpg,3,2,False,5,6,0.861331,11,False,2976,1536,2976,1536,low
patient_image_000089_cb76aaf2.jpg,patient_image_000474_d4b38b87.jpg,3,2,False,6,6,0.861155,12,False,2976,1536,2976,1536,low
patient_image_000110_d2b43f3e.jpg,patient_image_000204_721f7bac.jpg,1,3,False,6,7,0.860634,13,False,2976,1536,2976,1536,low
patient_image_000096_9aff477c.jpg,patient_image_000169_5b675efb.jpg,3,1,False,6,7,0.860577,13,False,2976,1536,2976,1536,low
patient_image_000239_4735ff8e.jpg,patient_image_000480_cda242fd.jpg,2,2,True,6,9,0.860454,15,False,2976,1536,2976,1536,low
patient_image_000121_c77f2c83.jpg,patient_image_000191_b8777160.jpg,2,3,False,6,11,0.860443,17,False,2775,1480,2775,1480,low
patient_image_000113_8dc0b8b0.jpg,patient_image_000200_c9ae0753.jpg,3,3,True,6,4,0.860100,10,False,2976,1536,2976,1536,low
patient_image_000075_3ce079b5.jpg,patient_image_000158_1a300db2.jpg,1,1,True,6,11,0.860083,17,False,2976,1536,2976,1536,low
patient_image_000113_8dc0b8b0.jpg,patient_image_000204_721f7bac.jpg,3,3,True,6,6,0.859819,12,False,2976,1536,2976,1536,low
patient_image_000124_33072be7.jpg,patient_image_000378_603f4d5f.jpg,2,2,True,6,5,0.859448,11,False,2976,1536,2976,1536,low
patient_image_000043_7dfff7e3.jpg,patient_image_000502_3f2d3d1c.jpg,1,2,False,5,6,0.859268,11,False,2976,1536,2976,1536,low
patient_image_000047_689da8a4.jpg,patient_image_000194_fde52b01.jpg,3,1,False,6,5,0.858896,11,False,2976,1536,2976,1536,low
patient_image_000058_0d2690d1.jpg,patient_image_000061_2d347679.jpg,2,1,False,6,9,0.858789,15,False,2976,1536,2976,1536,low
patient_image_000068_ba92024d.jpg,patient_image_000108_58d95f86.jpg,2,3,False,6,2,0.858575,8,False,2795,1316,2795,1316,low
patient_image_000271_90118e15.jpg,patient_image_000733_39457b8c.jpg,3,2,False,3,7,0.858295,10,False,2795,1316,2794,1316,low
patient_image_000648_fc0e7a10.jpg,patient_image_000802_babf562c.jpg,2,3,False,6,7,0.858193,13,False,2795,1316,2786,1316,low
patient_image_000063_d9146af9.jpg,patient_image_000421_c1094673.jpg,3,3,True,6,9,0.857930,15,False,2976,1536,2976,1536,low
patient_image_000223_4ebeaf32.jpg,patient_image_000249_e95ef28e.jpg,2,2,True,6,9,0.857901,15,False,2786,1316,2795,1316,low
patient_image_000613_020562fc.jpg,patient_image_000644_676cdf6d.jpg,1,2,False,4,7,0.857507,11,False,2795,1316,2795,1316,low
patient_image_000213_93d7e0f0.jpg,patient_image_000216_cc3ec1c0.jpg,2,2,True,5,4,0.857427,9,False,2976,1536,2976,1536,low
patient_image_000372_5cfc0a21.jpg,patient_image_000588_11ba2a39.jpg,3,3,True,6,5,0.857117,11,False,2787,1316,2795,1316,low
patient_image_000520_7753c29b.jpg,patient_image_000733_39457b8c.jpg,1,2,False,5,6,0.856854,11,False,2796,1316,2794,1316,low
patient_image_000058_0d2690d1.jpg,patient_image_000204_721f7bac.jpg,2,3,False,5,11,0.856411,16,False,2976,1536,2976,1536,low
patient_image_000181_aea20064.jpg,patient_image_000216_cc3ec1c0.jpg,3,2,False,5,3,0.856377,8,False,2976,1536,2976,1536,low
patient_image_000505_dc092d23.jpg,patient_image_000528_55eaf23d.jpg,1,1,True,6,7,0.855905,13,False,2796,1316,2796,1316,low
patient_image_000047_689da8a4.jpg,patient_image_000063_d9146af9.jpg,3,3,True,6,4,0.855602,10,False,2976,1536,2976,1536,low
patient_image_000099_5a285290.jpg,patient_image_000204_721f7bac.jpg,2,3,False,6,4,0.855470,10,False,2976,1536,2976,1536,low
patient_image_000582_492951ef.jpg,patient_image_000686_fd5f5f8e.jpg,1,1,True,6,7,0.854743,13,False,2795,1316,2795,1316,low
patient_image_000634_6aa38a90.jpg,patient_image_000848_8cf56b98.jpg,2,3,False,6,8,0.854559,14,False,2795,1316,2796,1316,low
patient_image_000169_5b675efb.jpg,patient_image_000214_ea26e5ea.jpg,1,2,False,5,5,0.854397,10,False,2976,1536,2976,1536,low
patient_image_000100_759b168c.jpg,patient_image_000214_ea26e5ea.jpg,2,2,True,6,5,0.854275,11,False,2976,1536,2976,1536,low
patient_image_000259_3ec141ee.jpg,patient_image_000288_0677c108.jpg,2,2,True,5,6,0.854262,11,False,2775,1480,2775,1480,low
patient_image_000648_fc0e7a10.jpg,patient_image_000740_debbb81a.jpg,2,3,False,4,8,0.853856,12,False,2795,1316,2796,1316,low
patient_image_000058_0d2690d1.jpg,patient_image_000494_fe2e35fa.jpg,2,2,True,6,5,0.853628,11,False,2976,1536,2976,1536,low
patient_image_000520_7753c29b.jpg,patient_image_000582_492951ef.jpg,1,1,True,6,5,0.853469,11,False,2796,1316,2795,1316,low
patient_image_000372_5cfc0a21.jpg,patient_image_000717_d2755dfc.jpg,3,2,False,5,8,0.853085,13,False,2787,1316,2790,1316,low
patient_image_000582_492951ef.jpg,patient_image_000813_ad646fe1.jpg,1,3,False,6,4,0.852846,10,False,2795,1316,2796,1316,low
patient_image_000083_69520d04.jpg,patient_image_000416_8c0322d5.jpg,2,2,True,6,6,0.852641,12,False,2786,1316,2795,1316,low
patient_image_000644_676cdf6d.jpg,patient_image_000803_09145696.jpg,2,1,False,5,4,0.852623,9,False,2795,1316,2793,1316,low
patient_image_000271_90118e15.jpg,patient_image_000836_e3727918.jpg,3,2,False,4,8,0.851919,12,False,2795,1316,2794,1316,low
patient_image_000063_d9146af9.jpg,patient_image_000170_8e2eded9.jpg,3,3,True,5,5,0.851872,10,False,2976,1536,2976,1536,low
patient_image_000050_8035801c.jpg,patient_image_000515_62943aaa.jpg,3,1,False,6,4,0.851813,10,False,2787,1316,2786,1316,low
patient_image_000070_5c483f70.jpg,patient_image_000139_a575ce99.jpg,1,2,False,6,12,0.851560,18,False,2976,1536,2976,1536,low
patient_image_000148_f7015263.jpg,patient_image_000214_ea26e5ea.jpg,1,2,False,6,5,0.851307,11,False,2976,1536,2976,1536,low
patient_image_000096_9aff477c.jpg,patient_image_000186_7c3fbae5.jpg,3,1,False,6,6,0.851260,12,False,2976,1536,2976,1536,low
patient_image_000249_e95ef28e.jpg,patient_image_000851_0979f2bc.jpg,2,2,True,6,6,0.851201,12,False,2795,1316,2787,1316,low
patient_image_000221_e7d95fd5.jpg,patient_image_000648_fc0e7a10.jpg,2,2,True,5,10,0.850934,15,False,2796,1316,2795,1316,low
patient_image_000226_e281f557.jpg,patient_image_000505_dc092d23.jpg,1,1,True,6,5,0.850841,11,False,2796,1316,2796,1316,low
patient_image_000019_23caeef3.jpg,patient_image_000187_3a99cef5.jpg,3,2,False,6,2,0.850781,8,False,2976,1536,2976,1536,low
patient_image_000058_0d2690d1.jpg,patient_image_000136_13ff14b0.jpg,2,2,True,5,8,0.850571,13,False,2976,1536,2976,1536,low
patient_image_000740_debbb81a.jpg,patient_image_000884_7c004ba1.jpg,3,2,False,6,3,0.850362,9,False,2796,1316,2797,1316,low
patient_image_000249_e95ef28e.jpg,patient_image_000374_771f2f5f.jpg,2,2,True,6,9,0.849718,15,False,2795,1316,2796,1316,low
patient_image_000169_5b675efb.jpg,patient_image_000180_37c4646e.jpg,1,2,False,3,5,0.849678,8,False,2976,1536,2976,1536,low
patient_image_000123_1ebadac8.jpg,patient_image_000505_dc092d23.jpg,3,1,False,6,10,0.849603,16,False,2795,1316,2796,1316,low
patient_image_000191_b8777160.jpg,patient_image_000257_752a3001.jpg,3,3,True,6,6,0.849569,12,False,2775,1480,2775,1480,low
patient_image_000773_638b0558.jpg,patient_image_000803_09145696.jpg,2,1,False,5,8,0.848930,13,False,2795,1316,2793,1316,low
patient_image_000644_676cdf6d.jpg,patient_image_000740_debbb81a.jpg,2,3,False,6,10,0.848691,16,False,2795,1316,2796,1316,low
patient_image_000056_f606ecd4.jpg,patient_image_000310_8f919521.jpg,1,2,False,6,8,0.848669,14,False,2795,1316,2786,1316,low
patient_image_000132_5034156b.jpg,patient_image_000249_e95ef28e.jpg,2,2,True,5,7,0.848663,12,False,2795,1316,2795,1316,low
patient_image_000094_7b1f8dd3.jpg,patient_image_000494_fe2e35fa.jpg,2,2,True,6,10,0.848569,16,False,2976,1536,2976,1536,low
patient_image_000242_f0ec8ed0.jpg,patient_image_000339_6167966f.jpg,3,2,False,6,10,0.848419,16,False,2775,1480,2775,1480,low
patient_image_000043_7dfff7e3.jpg,patient_image_000186_7c3fbae5.jpg,1,1,True,6,11,0.848324,17,False,2976,1536,2976,1536,low
patient_image_000648_fc0e7a10.jpg,patient_image_000671_a66b5d48.jpg,2,2,True,6,6,0.847793,12,False,2795,1316,2795,1316,low
patient_image_000803_09145696.jpg,patient_image_000836_e3727918.jpg,1,2,False,2,10,0.847602,12,False,2793,1316,2794,1316,low
patient_image_000553_f8c87a59.jpg,patient_image_000582_492951ef.jpg,2,1,False,6,6,0.847336,12,False,2796,1316,2795,1316,low
patient_image_000115_42f04a2c.jpg,patient_image_000231_40fdec91.jpg,3,2,False,2,4,0.847247,6,False,2795,1316,2795,1316,low
patient_image_000133_8269774b.jpg,patient_image_000181_aea20064.jpg,3,3,True,6,3,0.847078,9,False,2976,1536,2976,1536,low
patient_image_000055_084cf9be.jpg,patient_image_000135_32f01435.jpg,1,2,False,6,8,0.846374,14,False,2787,1316,2795,1316,low
patient_image_000047_689da8a4.jpg,patient_image_000456_9c8de752.jpg,3,2,False,5,6,0.846210,11,False,2976,1536,2976,1536,low
patient_image_000569_1acf7257.jpg,patient_image_000625_0adf8250.jpg,1,3,False,6,10,0.846157,16,False,2796,1316,2795,1316,low
patient_image_000046_7bb08579.jpg,patient_image_000221_e7d95fd5.jpg,3,2,False,3,11,0.845940,14,False,2786,1316,2796,1316,low
patient_image_000099_5a285290.jpg,patient_image_000456_9c8de752.jpg,2,2,True,4,5,0.845745,9,False,2976,1536,2976,1536,low
patient_image_000214_ea26e5ea.jpg,patient_image_000289_03c1de08.jpg,2,2,True,4,6,0.845324,10,False,2976,1536,2976,1536,low
patient_image_000020_353539ca.jpg,patient_image_000280_3bf91b05.jpg,1,2,False,4,6,0.845180,10,False,2796,1316,2796,1316,low
patient_image_000096_9aff477c.jpg,patient_image_000475_b193cd84.jpg,3,2,False,5,5,0.844490,10,False,2976,1536,2976,1536,low
patient_image_000208_e445f5b2.jpg,patient_image_000249_e95ef28e.jpg,3,2,False,5,6,0.844370,11,False,2795,1316,2795,1316,low
patient_image_000123_1ebadac8.jpg,patient_image_000348_a440ef40.jpg,3,3,True,6,5,0.844115,11,False,2795,1316,2795,1316,low
patient_image_000013_306b0a74.jpg,patient_image_000142_8a91e5a8.jpg,3,2,False,6,6,0.843988,12,False,2976,1536,2976,1536,low
patient_image_000613_020562fc.jpg,patient_image_000671_a66b5d48.jpg,1,2,False,6,9,0.843833,15,False,2795,1316,2795,1316,low
patient_image_000228_5a0ce58e.jpg,patient_image_000828_fafe0387.jpg,2,1,False,6,10,0.843801,16,False,2795,1316,2786,1316,low
patient_image_000372_5cfc0a21.jpg,patient_image_000734_49373ac3.jpg,3,2,False,4,5,0.843334,9,False,2787,1316,2796,1316,low
patient_image_000194_fde52b01.jpg,patient_image_000420_abc75010.jpg,1,2,False,3,9,0.843262,12,False,2976,1536,2976,1536,low
patient_image_000180_37c4646e.jpg,patient_image_000197_82c160be.jpg,2,2,True,6,4,0.842686,10,False,2976,1536,2976,1536,low
patient_image_000441_6a673d62.jpg,patient_image_000948_a1272c0e.jpg,2,2,True,6,6,0.842539,12,False,2796,1316,2796,1316,low
patient_image_000102_faca9771.jpg,patient_image_000832_ba3025d2.jpg,2,2,True,5,2,0.842449,7,False,2796,1316,2786,1316,low
patient_image_000204_721f7bac.jpg,patient_image_000420_abc75010.jpg,3,2,False,6,9,0.842122,15,False,2976,1536,2976,1536,low
patient_image_000517_8727624b.jpg,patient_image_000829_8ad07052.jpg,1,2,False,6,5,0.841961,11,False,2786,1316,2787,1316,low
patient_image_000520_7753c29b.jpg,patient_image_000836_e3727918.jpg,1,2,False,4,9,0.841265,13,False,2796,1316,2794,1316,low
patient_image_000535_44b5a8c9.jpg,patient_image_000763_21c07b11.jpg,1,3,False,6,5,0.840988,11,False,2795,1316,2795,1316,low
patient_image_000582_492951ef.jpg,patient_image_000836_e3727918.jpg,1,2,False,4,8,0.840937,12,False,2795,1316,2794,1316,low
patient_image_000154_72770c6b.jpg,patient_image_000192_ff419a8a.jpg,1,1,True,6,6,0.840784,12,False,2775,1480,2976,1536,low
patient_image_000158_1a300db2.jpg,patient_image_000194_fde52b01.jpg,1,1,True,5,8,0.840398,13,False,2976,1536,2976,1536,low
patient_image_000664_63d67e36.jpg,patient_image_000862_9baaaf10.jpg,2,3,False,5,10,0.840259,15,False,2794,1316,2796,1316,low
patient_image_000123_1ebadac8.jpg,patient_image_000249_e95ef28e.jpg,3,2,False,5,9,0.839924,14,False,2795,1316,2795,1316,low
patient_image_000664_63d67e36.jpg,patient_image_000939_16426d51.jpg,2,2,True,4,5,0.839849,9,False,2794,1316,2787,1316,low
patient_image_000513_5c47cd25.jpg,patient_image_000912_1e375f49.jpg,1,2,False,6,6,0.839678,12,False,2794,1316,2793,1316,low
patient_image_000267_1cfc5a2c.jpg,patient_image_000378_603f4d5f.jpg,2,2,True,6,12,0.839632,18,False,2976,1536,2976,1536,low
patient_image_000645_9c4dcbff.jpg,patient_image_000740_debbb81a.jpg,1,3,False,6,6,0.839020,12,False,2796,1316,2796,1316,low
patient_image_000194_fde52b01.jpg,patient_image_000494_fe2e35fa.jpg,1,2,False,6,8,0.838803,14,False,2976,1536,2976,1536,low
patient_image_000793_39966297.jpg,patient_image_000813_ad646fe1.jpg,2,3,False,6,7,0.838465,13,False,2795,1316,2796,1316,low
patient_image_000313_3503b411.jpg,patient_image_000413_d10de40a.jpg,2,2,True,6,7,0.838291,13,False,2976,1536,2976,1536,low
patient_image_000686_fd5f5f8e.jpg,patient_image_000793_39966297.jpg,1,2,False,6,8,0.838089,14,False,2795,1316,2795,1316,low
patient_image_000144_6fa8e9da.jpg,patient_image_000271_90118e15.jpg,3,3,True,5,7,0.837809,12,False,2796,1316,2795,1316,low
patient_image_000813_ad646fe1.jpg,patient_image_000836_e3727918.jpg,3,2,False,6,12,0.837722,18,False,2796,1316,2794,1316,low
patient_image_000690_a5efc744.jpg,patient_image_000839_90e477c1.jpg,2,2,True,6,7,0.837410,13,False,2795,1316,2786,1316,low
patient_image_000062_dd049995.jpg,patient_image_000304_229e35a3.jpg,3,3,True,4,8,0.837219,12,False,2775,1480,2775,1480,low
patient_image_000018_38bd4f5d.jpg,patient_image_000205_eadd10df.jpg,2,3,False,5,3,0.837203,8,False,2796,1316,2786,1316,low
patient_image_000096_9aff477c.jpg,patient_image_000378_603f4d5f.jpg,3,2,False,6,8,0.837170,14,False,2976,1536,2976,1536,low
patient_image_000520_7753c29b.jpg,patient_image_000811_f5895c67.jpg,1,3,False,5,7,0.837132,12,False,2796,1316,2794,1316,low
patient_image_000557_ef03aa7a.jpg,patient_image_000765_7af1e16c.jpg,1,2,False,6,7,0.836673,13,False,2795,1316,2795,1316,low
patient_image_000089_cb76aaf2.jpg,patient_image_000181_aea20064.jpg,3,3,True,6,3,0.836592,9,False,2976,1536,2976,1536,low
patient_image_000099_5a285290.jpg,patient_image_000363_49d557bd.jpg,2,2,True,6,6,0.836431,12,False,2976,1536,2976,1536,low
patient_image_000082_1573cc84.jpg,patient_image_000100_759b168c.jpg,3,2,False,5,5,0.836215,10,False,2775,1480,2976,1536,low
patient_image_000132_5034156b.jpg,patient_image_000505_dc092d23.jpg,2,1,False,4,8,0.836200,12,False,2795,1316,2796,1316,low
patient_image_000006_4aa37c68.jpg,patient_image_000648_fc0e7a10.jpg,1,2,False,6,8,0.836099,14,False,2795,1316,2795,1316,low
patient_image_000099_5a285290.jpg,patient_image_000201_68fcfc13.jpg,2,3,False,6,11,0.836061,17,False,2976,1536,2976,1536,low
patient_image_000829_8ad07052.jpg,patient_image_000843_db317bc4.jpg,2,2,True,4,4,0.835885,8,False,2787,1316,2796,1316,low
patient_image_000374_771f2f5f.jpg,patient_image_000505_dc092d23.jpg,2,1,False,5,10,0.835848,15,False,2796,1316,2796,1316,low
patient_image_000012_86f50079.jpg,patient_image_000502_3f2d3d1c.jpg,2,2,True,6,8,0.835703,14,False,2976,1536,2976,1536,low
patient_image_000520_7753c29b.jpg,patient_image_000813_ad646fe1.jpg,1,3,False,4,7,0.835566,11,False,2796,1316,2796,1316,low
patient_image_000109_d5af1e8d.jpg,patient_image_000114_531bba93.jpg,3,2,False,6,7,0.835372,13,False,2976,1536,2976,1536,low
patient_image_000074_0c02a5f3.jpg,patient_image_000232_72ef87ca.jpg,3,3,True,5,8,0.835366,13,False,2775,1480,2775,1480,low
patient_image_000553_f8c87a59.jpg,patient_image_000836_e3727918.jpg,2,2,True,6,10,0.835166,16,False,2796,1316,2794,1316,low
patient_image_000252_d3ec3446.jpg,patient_image_000681_92937f51.jpg,2,2,True,5,4,0.834981,9,False,2786,1316,2795,1316,low
patient_image_000359_1df9d941.jpg,patient_image_000439_edffeaa6.jpg,2,3,False,5,7,0.834857,12,False,2976,1536,2976,1536,low
patient_image_000644_676cdf6d.jpg,patient_image_000836_e3727918.jpg,2,2,True,5,10,0.834802,15,False,2795,1316,2794,1316,low
patient_image_000582_492951ef.jpg,patient_image_000706_1e9b97f2.jpg,1,3,False,6,7,0.834452,13,False,2795,1316,2785,1316,low
patient_image_000552_c0574f20.jpg,patient_image_000717_d2755dfc.jpg,2,2,True,4,3,0.834385,7,False,2796,1316,2790,1316,low
patient_image_000778_ddc2800e.jpg,patient_image_000795_b452d6f6.jpg,1,2,False,5,3,0.834381,8,False,2795,1316,2796,1316,low
patient_image_000793_39966297.jpg,patient_image_000796_c6a24843.jpg,2,2,True,6,7,0.834078,13,False,2795,1316,2796,1316,low
patient_image_000006_4aa37c68.jpg,patient_image_000208_e445f5b2.jpg,1,3,False,2,3,0.833660,5,False,2795,1316,2795,1316,low
patient_image_000065_f269e0d0.jpg,patient_image_000186_7c3fbae5.jpg,1,1,True,6,6,0.833564,12,False,2976,1536,2976,1536,low
patient_image_000613_020562fc.jpg,patient_image_000836_e3727918.jpg,1,2,False,5,7,0.833433,12,False,2795,1316,2794,1316,low
patient_image_000057_5e79eb68.jpg,patient_image_000355_0d059ce2.jpg,1,2,False,5,7,0.833426,12,False,2775,1480,2775,1480,low
patient_image_000249_e95ef28e.jpg,patient_image_000505_dc092d23.jpg,2,1,False,3,7,0.833237,10,False,2795,1316,2796,1316,low
patient_image_000582_492951ef.jpg,patient_image_000599_f9a4c92e.jpg,1,2,False,5,7,0.833027,12,False,2795,1316,2796,1316,low
patient_image_000133_8269774b.jpg,patient_image_000474_d4b38b87.jpg,3,2,False,6,6,0.832962,12,False,2976,1536,2976,1536,low
patient_image_000060_4c42195d.jpg,patient_image_000299_0081b06c.jpg,3,2,False,6,7,0.832761,13,False,2786,1316,2796,1316,low
patient_image_000249_e95ef28e.jpg,patient_image_000528_55eaf23d.jpg,2,1,False,5,8,0.832625,13,False,2795,1316,2796,1316,low
patient_image_000271_90118e15.jpg,patient_image_000793_39966297.jpg,3,2,False,4,5,0.832175,9,False,2795,1316,2795,1316,low
patient_image_000063_d9146af9.jpg,patient_image_000214_ea26e5ea.jpg,3,2,False,5,10,0.832146,15,False,2976,1536,2976,1536,low
patient_image_000154_72770c6b.jpg,patient_image_000362_37ddc399.jpg,1,3,False,5,7,0.832080,12,False,2775,1480,2795,1316,low
patient_image_000288_0677c108.jpg,patient_image_000353_4f1e829c.jpg,2,2,True,6,7,0.831913,13,False,2775,1480,2775,1480,low
patient_image_000796_c6a24843.jpg,patient_image_000836_e3727918.jpg,2,2,True,4,6,0.831663,10,False,2796,1316,2794,1316,low
patient_image_000644_676cdf6d.jpg,patient_image_000773_638b0558.jpg,2,2,True,6,8,0.831641,14,False,2795,1316,2795,1316,low
